boolean ,tf,tfdf,embedding,sentence_embeddings,score
0.8031629130053126,0.8517399564814422,0.8668829113052445,0.49998239013883805,0.2419920199447208,1
0.0,0.0,0.0,0.0,0.0,1
0.5838248287315032,0.6736220271658598,0.6756523955290119,0.5906968327239156,0.1884814465593081,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5703414158866429,0.6724617836488642,0.6862677507354332,0.6052445556037128,0.20242377368267625,1
0.46385571156848204,0.5176880771685666,0.5243009274151683,0.5556556747760624,0.16882051921735788,1
0.0,0.0,0.0,0.0,0.0,1
0.07581988897471612,0.04596836518410097,0.04200463656275716,0.5971858769655227,0.09842333511915058,1
0.7046445485503364,0.7827554734408776,0.7798709129412694,0.4743613480693764,0.13827337860129774,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5918540018675906,0.5898230170242094,0.5711031302774525,0.5382412364706397,0.23491944830554226,1
0.4756643416774685,0.6618555507431196,0.6775427395086752,0.6739403973333538,0.25097640613967087,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.1327340727421829,0.05489917327990229,0.0434033978049108,0.5791771654039621,0.0622803742880933,1
0.0,0.0,0.0,0.0,0.0,1
0.4426680213488892,0.5642750686485265,0.5637121612964259,0.5994007274070207,0.11493478176142911,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.25225527732772546,0.15760400238041664,0.1614250433832413,0.5952316125233968,0.008138079817096392,1
0.4386994031713163,0.5169641328001741,0.5349742164374272,0.5609893812797964,0.2789669283629337,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.44149153625667714,0.5493371640323064,0.5530720479667388,0.5891433439862269,0.20451973545221755,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4248178918116818,0.4491873485520764,0.4482422718658296,0.5003094031342439,0.21705417944051858,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6967937943373423,0.722699390325791,0.7143695892303265,0.696700540812392,0.23209014829664834,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.44587514024022845,0.5103555188146792,0.4987664401169684,0.5535315432718821,0.26849327577677157,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4521627937819154,0.6231689103889423,0.6295146071114498,0.5918838464869902,0.3399089451950903,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.47538622219194215,0.5696002629767182,0.5786278195900392,0.5384624352535377,0.17724031231437737,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5510991391629498,0.6418284279291495,0.6622662830852222,0.6359387134268347,0.17072875054561468,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.12263089006212795,0.049445176363196425,0.04225157090020602,0.5827007191255689,0.046486255509080365,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6139790309697101,0.6381815320444765,0.6395682894277531,0.6808087429717967,0.1483944590038032,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.2917415975853853,0.3378337539631004,0.3683692610127362,0.15959423904617628,-0.02315729173521201,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3664472163417523,0.7143326283398107,0.7616112624054158,0.15116339642554522,-0.020015602000057697,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7485912733799731,0.8025876330878587,0.8172763994039841,0.5121075510978699,0.3332094864712821,1
0.0,0.0,0.0,0.0,0.0,1
0.5202887226933383,0.6275947721255605,0.6514993662148216,0.6361205749213695,0.14413382224738597,1
0.0,0.0,0.0,0.0,0.0,1
0.2581988897471611,0.3029987043554345,0.3547987086674927,0.17825707296530405,-0.01914108855028947,1
0.0,0.0,0.0,0.0,0.0,1
0.4234504649486995,0.5174545221440311,0.5222360869831854,0.4635592128726698,0.17694697966605114,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4828397592024825,0.4815618691925413,0.47580427985509566,0.4198119443196517,0.13575946149201348,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5164611905647671,0.5525727871657939,0.5515866741122629,0.5910210156537317,0.17969508633056344,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5403560954212905,0.6594071014312234,0.6772016500837836,0.6674400609917939,0.22497793310321867,1
0.0,0.0,0.0,0.0,0.0,1
0.4842198881301916,0.6261424256969709,0.6527093964164323,0.5924568972908534,0.32071848249492735,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.3718887860225697,0.41332902614792144,0.40678937104860863,0.5647258554319186,0.14923528030714286,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.47505437273816603,0.5667707153265849,0.5746715236490881,0.5726410253439098,0.20309323729161405,1
0.0,0.0,0.0,0.0,0.0,1
0.23555087270724986,0.11003411486610257,0.10226872075858348,0.5756411394104362,0.06689185014693066,1
0.47773294432825053,0.5559051755083535,0.5613760972512208,0.5968966160829251,0.31439591895502345,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5867806144605684,0.6792662924260522,0.6849258920312493,0.6052687243620555,0.254766459154586,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.09281695312954162,0.03520020109477619,0.02970539815016278,0.602148013189435,0.0650165097322315,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6750274914499482,0.7050568813441621,0.7006973992589461,0.6986477282643319,0.1398741677030921,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.2547548231176049,0.5221445785545518,0.5929320340342894,0.1836862862110138,-0.04232808528468013,1
0.7081405708058784,0.747947132108756,0.7491811451766136,0.5682828181112806,0.17548563578020548,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4400079209689789,0.48860837759806514,0.4899524784662669,0.6256365790963173,0.29258753433823587,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5035116058197585,0.5983566810911929,0.6007402648740934,0.5363990681675764,0.3150422715452106,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5664556766593776,0.6318979194415685,0.6264526325542485,0.5578106559696607,0.25713602753886433,1
0.0,0.0,0.0,0.0,0.0,1
0.4278949579583597,0.5543685649080576,0.542988502251347,0.8327245712280273,0.4480761190255483,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.37216082874967643,0.43965455316826385,0.4288342272223208,0.554376058280468,0.17837525635938314,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.40669216602674396,0.504357260430457,0.5238549218717244,0.5298783085308969,0.2706554649339523,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.40622023823649445,0.4424951849820969,0.4005199006649999,0.6768779730796814,0.26510053873062134,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5504160946098261,0.5941243531432256,0.6096418602319881,0.5542346868664026,0.21086275621006886,1
0.0,0.0,0.0,0.0,0.0,1
0.6061456513709644,0.6627428669399145,0.6786440240600795,0.5032744395236174,0.23573752907880893,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.7396926046209513,0.8338568738582404,0.8491679553534519,0.5052641895082262,0.23312303755018446,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4859376626794458,0.5570488190456935,0.5641588734121454,0.6067703956594834,0.18957348155359235,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5169095269454583,0.6486206500282871,0.6575760309650147,0.6785252876579762,0.27160087222000584,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.21757098276698783,0.4649495847215189,0.5072633703016206,0.15949906408786774,-0.04161131428554654,1
0.0,0.0,0.0,0.0,0.0,1
0.3379297873912792,0.38373258703804125,0.35632206345150674,0.6257725308338801,0.10661013470962644,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.739560375596106,0.7981194454808981,0.7996585832989681,0.7209156037945497,0.24738418497145176,0
0.6196193702799465,0.6744518039833562,0.6748443864723938,0.7403918735005639,0.11145332504317841,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.22870944537817367,0.22760052700038552,0.2509814165657911,0.5788992610760033,0.05365296109812334,1
0.5061238861030819,0.5391034618934194,0.5572283268461306,0.6506229609251022,0.15546507735271006,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5638609976620771,0.6665436074324325,0.6787703842867223,0.6774616129696369,0.16186190486041596,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.14433756729740643,0.0860757651216037,0.07972682320120261,0.5823621824383736,0.06773348225397058,1
0.0,0.0,0.0,0.0,0.0,1
0.296760599630634,0.5154692066004491,0.5654683763322568,0.18767253309488297,-0.06391206290572882,1
0.0,0.0,0.0,0.0,0.0,1
0.5066729673742143,0.5741750333481103,0.5720389939110886,0.4680784171303877,0.1659217952311827,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.46380739489707823,0.4849549860586338,0.483062874183271,0.5596253328301288,0.06415303939677498,0
0.5470067872276486,0.5189031404385712,0.5240346603973547,0.4981681919215541,0.18165389933519213,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5358081259704581,0.576252334080094,0.5748871488095538,0.5981673769376896,0.17524834007565881,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.44295114243126416,0.5421266261527257,0.5562021499606215,0.590863597794221,0.20458443802244103,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5340627713773045,0.6163637308454072,0.6221829433999424,0.5596429013543659,0.22734552518878545,1
0.7855388771978871,0.8667855921422055,0.8800628520420474,0.47777440150578815,0.1364753387040562,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.6884380814119688,0.7150412493953273,0.7242427944741461,0.6816498366625685,0.2023872785482621,1
0.6419741402283878,0.7005801421892714,0.7080144344379227,0.6959706439040602,0.11210694899410009,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.04811252243246881,0.0727392967453308,0.06010806254489426,0.5680898874998093,0.09696513786911964,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4498640555962592,0.5690076292783222,0.5864141284452694,0.5311281458689616,0.19759804988593366,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.46503936018119685,0.5923926420936276,0.6215026001729439,0.6195276659647269,0.21888677187754574,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5395942957217347,0.6012050544559828,0.5969588206515664,0.6931336338166147,0.19714390131775872,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.22492919348652507,0.39117560290102715,0.43868628732118936,0.16039201244711876,-0.0261778972344473,1
0.508574165849326,0.6118936446471716,0.6322983397259325,0.5935273118890249,0.1876924357846012,1
0.0,0.0,0.0,0.0,0.0,1
0.7026027573689698,0.7416006078147299,0.746090070179564,0.551864132812625,0.14925180309774078,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.47145883903371194,0.5088306376140602,0.5123248640306607,0.6481488781670729,0.2895586079452187,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5911971470187894,0.7496339336091009,0.7677163839427027,0.4784348255611564,0.18233921092561153,1
0.5919201216338422,0.6865781673092727,0.7012379070915409,0.6011500423153241,0.2187752657647555,1
0.6802256189359028,0.6879768234112501,0.6883264818815299,0.6980988534539938,0.11632669208105653,1
0.5031268275695728,0.5779803223499502,0.5755173900617626,0.5179736570322088,0.25547258145109353,1
0.2869742591048068,0.45468913234363795,0.5134774706747391,0.19730056449770927,-0.031185005325824022,1
0.5986434352593839,0.6995821604628715,0.7215930363768018,0.6906351828947663,0.16933468361717782,1
0.0,0.0,0.0,0.0,0.0,1
0.2833216614242157,0.5114964650343128,0.5758443258913619,0.18207602947950363,-0.04638637905009091,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4391463034078272,0.558130481569267,0.5917523010599655,0.5592950768768787,0.3006855604471639,1
0.5812450409419229,0.6190463329034898,0.6038502121467157,0.7545529439464792,0.12112788569980434,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.5868663468183516,0.69669255168286,0.714519441277367,0.47221266394971234,0.17082970688965074,0
0.5430322011475868,0.5026852785669084,0.4903160384131564,0.6469817806321841,0.24501868427838558,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4906958570670009,0.590320809492638,0.5933348472028687,0.679104482010007,0.2602413899818202,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.610318177665548,0.7764347962612477,0.7827335612005641,0.8098898977041245,0.3826030045747757,1
0.0,0.0,0.0,0.0,0.0,1
